stimuli,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_1.started,text_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_6.started,text_6.stopped,example_pic1.started,example_pic1.stopped,example_pic2.started,example_pic2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_9.started,text_9.stopped,text_13.started,text_13.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_10.started,text_10.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image.started,image.stopped,slider_1.response,slider_1.rt,slider_1.started,slider_1.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_3.started,image_3.stopped,slider_3.response,slider_3.rt,slider_3.started,slider_3.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_14.started,text_14.stopped,,date,expName,psychopyVersion,frameRate,
,,,,,12.710807700001169,None,space,6.824623399996199,12.710807700001169,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Jul_22_1147,Fear_rating,2021.2.3,60.06211623813094,
,,,,,,,,,,,19.61447179998504,None,19.61447179998504,None,19.61447179998504,None,19.61447179998504,None,19.61447179998504,None,space,6.8082203999802005,19.61447179998504,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Jul_22_1147,Fear_rating,2021.2.3,60.06211623813094,
,,,,,,,,,,,,,,,,,,,,,,,,,26.443836499995086,None,26.443836499995086,None,space,6.156144700013101,26.443836499995086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Jul_22_1147,Fear_rating,2021.2.3,60.06211623813094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.621919600002,None,space,3.9451082999876235,32.621919600002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Jul_22_1147,Fear_rating,2021.2.3,60.06211623813094,
../stimuli/resized_images/erotic_females/0a1a6c4bf83af30ec46f42110b4ad5bf.jpg,0,0,0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.64333429999533,None,1.453703703703704,9.527277499990305,37.638409000006504,None,37.638409000006504,None,7.953703703703704,14.949571100005414,37.638409000006504,None,37.638409000006504,None,7.87962962962963,18.998992900014855,37.638409000006504,None,37.638409000006504,None,space,19.78540370002156,37.638409000006504,None,37.638409000006504,None,,2022_Jul_22_1147,Fear_rating,2021.2.3,60.06211623813094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.47918940000818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
