stimuli,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_1.started,text_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_6.started,text_6.stopped,example_pic1.started,example_pic1.stopped,example_pic2.started,example_pic2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_9.started,text_9.stopped,text_13.started,text_13.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_10.started,text_10.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image.started,image.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_3.started,image_3.stopped,slider_3.response,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_14.started,text_14.stopped,slider_5.response,slider_6.response,slider_6.rt,slider_6.started,slider_6.stopped,slider.response,text_2.started,text_2.stopped,slider_4.response,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,,date,expName,psychopyVersion,frameRate,
,,,,,9.095264600007795,None,space,0.5188328999793157,9.095264600007795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Jul_22_1628,Fear_rating,2021.2.3,60.39672189788906,
,,,,,,,,,,,9.693491699988954,None,9.693491699988954,None,9.693491699988954,None,9.693491699988954,None,9.693491699988954,None,space,4.691219600033946,9.693491699988954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Jul_22_1628,Fear_rating,2021.2.3,60.39672189788906,
,,,,,,,,,,,,,,,,,,,,,,,,,14.401995500025805,None,14.401995500025805,None,space,1.1893225999665447,14.401995500025805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Jul_22_1628,Fear_rating,2021.2.3,60.39672189788906,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.604791300022043,None,space,1.2783750999951735,15.604791300022043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Jul_22_1628,Fear_rating,2021.2.3,60.39672189788906,
../stimuli/matched_images/SHINE_color_cielab_erotic_females6.jpg,0,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.934423999977298,None,17.970642300031614,None,None,None,17.970642300031614,None,17.970642300031614,None,None,space,117.34575550002046,17.970642300031614,None,17.970642300031614,None,None,None,None,17.970642300031614,None,None,135.38930889999028,None,None,135.38930889999028,None,space,1.8084773999871686,135.38930889999028,None,,2022_Jul_22_1628,Fear_rating,2021.2.3,60.39672189788906,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.2382879999932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
