text_1.started,text_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_6.started,text_6.stopped,example_pic1.started,example_pic1.stopped,example_pic2.started,example_pic2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,,date,expName,psychopyVersion,frameRate,
15.287784700049087,None,space,0.5392404000158422,15.287784700049087,None,,,,,,,,,,,,,,,,2022_Jul_22_2148,Fear_rating,2021.2.3,60.43000785999188,
,,,,,,15.902393600030337,None,15.902393600030337,None,15.902393600030337,None,15.902393600030337,None,15.902393600030337,None,space,3.143996700004209,15.902393600030337,None,,2022_Jul_22_2148,Fear_rating,2021.2.3,60.43000785999188,
